timestamp,tx,ty,tz,roll,pitch,yaw,speed
392.085293,8.544273,2.452041,10.522162,-159.550435,15.153828,-121.098140,0.136144
392.118626,8.546614,2.452949,10.519647,-159.576463,15.251503,-120.577587,0.106621
392.151959,8.547338,2.454283,10.517471,-159.529784,15.606839,-120.103958,0.079582
392.185291,8.547901,2.453566,10.516335,-159.248113,15.887213,-119.479738,0.043712
392.218624,8.551597,2.450962,10.518497,-158.801433,16.047108,-118.886181,0.150356
392.251958,8.553618,2.447697,10.521839,-158.562886,16.182308,-118.568044,0.152710
392.285290,8.553823,2.443965,10.524912,-158.025042,16.563578,-118.631586,0.145149
392.318622,8.552950,2.440655,10.527992,-157.189337,17.170856,-118.785170,0.138176
392.351956,8.555201,2.436646,10.531721,-156.399960,17.450141,-118.581938,0.177571
392.385288,8.554851,2.433244,10.532672,-155.762427,17.571481,-118.355438,0.106494
392.418621,8.554876,2.430613,10.533715,-155.803196,17.654149,-118.374442,0.084926
392.451953,8.555162,2.426231,10.536613,-156.028373,17.790600,-118.501467,0.157839
392.485286,8.555032,2.421651,10.541580,-155.629198,17.926335,-118.496508,0.202730
392.518619,8.555399,2.417122,10.546028,-154.839167,17.949036,-118.256128,0.190773
392.551953,8.555319,2.413498,10.548508,-154.141300,18.065036,-118.112317,0.131745
392.585284,8.554432,2.409782,10.551784,-153.582503,18.392891,-118.005692,0.150976
392.618617,8.554704,2.406493,10.553973,-153.096500,18.578215,-117.726330,0.118835
392.651950,8.554487,2.403379,10.555173,-152.974293,18.902320,-117.581711,0.100311
392.685283,8.554891,2.401508,10.555470,-153.390410,19.108680,-117.458447,0.058113
392.718616,8.553075,2.398029,10.557115,-153.899505,19.084416,-117.391603,0.127659
392.751948,8.550141,2.393959,10.559416,-153.427218,19.083212,-117.334579,0.165580
392.785281,8.543605,2.389063,10.560446,-151.810556,19.227260,-117.093549,0.246958
392.818614,8.547029,2.386077,10.567206,-150.322814,19.386151,-117.222986,0.244349
392.851947,8.547852,2.382250,10.569248,-149.571961,20.259685,-117.604329,0.132460
392.885279,8.548757,2.379909,10.569100,-149.816086,20.522994,-117.812948,0.075437
392.918612,8.552467,2.378614,10.571853,-150.702440,20.177387,-118.123559,0.143945
392.951945,8.553689,2.376112,10.571202,-151.351378,20.156130,-118.233949,0.085766
392.985278,8.552104,2.373332,10.572248,-151.285523,20.405629,-118.302071,0.101003
393.018610,8.552097,2.371654,10.576766,-150.709388,20.541061,-118.047200,0.144580
393.051943,8.550278,2.369767,10.581339,-149.768508,20.528925,-117.431497,0.158128
393.085276,8.552548,2.373521,10.589173,-148.629281,20.566237,-116.379514,0.269370
393.118609,8.552413,2.376162,10.597264,-147.396256,20.705647,-114.935544,0.255370
393.151941,8.553627,2.381671,10.606034,-146.544959,21.219892,-113.196634,0.312851
393.185274,8.550154,2.387109,10.614271,-145.900880,21.857331,-111.143032,0.313890
393.218607,8.548451,2.394757,10.623425,-144.948241,22.517635,-108.780792,0.361481
393.251940,8.542412,2.403818,10.635991,-143.133262,23.302143,-105.856064,0.498841
393.285272,8.538208,2.415695,10.650180,-140.781587,23.867205,-102.013928,0.569292
393.318605,8.529008,2.428979,10.666433,-138.028639,24.189779,-97.756643,0.687565
393.351938,8.516530,2.446637,10.687538,-134.984209,24.808494,-93.125927,0.906456
393.385271,8.505117,2.461805,10.705295,-131.314584,25.100158,-87.262786,0.779768
393.418604,8.490915,2.479192,10.726025,-127.327471,24.920440,-80.827425,0.916731
393.451936,8.466558,2.500273,10.755866,-123.458421,24.419730,-74.139836,1.317391
393.485269,8.447165,2.514884,10.774354,-119.473394,23.675847,-66.868465,0.915543
393.518602,8.419468,2.529951,10.797508,-115.551387,22.785229,-59.815620,1.173586
393.551935,8.385336,2.575577,10.815546,-111.796369,21.218114,-53.258732,1.793035
393.585267,8.454731,2.510674,10.669173,-105.672540,18.109340,-44.715347,5.235452
